sample,subject,condition,mmse
1,199,no_back,1.6838606988131386
2,199,no_back,1.7168702470345967
3,199,no_back,1.6932748283502443
4,199,no_back,1.653772103208198
5,199,no_back,1.6556195940359721
6,199,no_back,1.804608422149934
7,199,no_back,1.8032825325098218
8,199,no_back,1.7281300526851322
9,199,no_back,1.6601707013987568
10,199,no_back,1.7399277003525258
0,200,two_back,1.5618987368266681
1,200,two_back,1.6202597004343593
2,200,two_back,1.5928010450835308
3,200,two_back,1.6622192493771537
4,200,two_back,1.7275110579076163
5,200,two_back,1.645971286779001
6,200,two_back,1.6023566866120393
7,200,two_back,1.6344780331679696
8,200,two_back,1.767569079369447
9,200,two_back,1.7369416299257479
10,200,two_back,1.6250318302250175
0,200,no_back,1.5815885414158213
1,200,no_back,1.6321411387997522
2,200,no_back,1.5806681693110283
3,200,no_back,1.635275507560261
4,200,no_back,1.6200252921341693
5,200,no_back,1.656312181461494
6,200,no_back,1.701103255999909
7,200,no_back,1.6314274416864563
8,200,no_back,1.6411380344393371
9,200,no_back,1.6706087078180554
10,200,no_back,1.6063053760519113
0,201,two_back,1.484862905553477
1,201,two_back,1.62525770293523
2,201,two_back,1.789556204431865
3,201,two_back,1.726739928767724
4,201,two_back,1.6360650125371181
5,201,two_back,1.6539511989531503
6,201,two_back,1.6690424545090523
7,201,two_back,1.6901714871732487
8,201,two_back,1.6739179533818191
9,201,two_back,1.6185055357562113
10,201,two_back,1.5537177742793171
0,201,no_back,1.6450651629954347
1,201,no_back,1.4268739687895473
2,201,no_back,1.3897113599292772
3,201,no_back,1.3758341415236188
4,201,no_back,1.4938166248531777
5,201,no_back,1.7351095624067623
6,201,no_back,1.7424042648853784
7,201,no_back,1.7282137704420457
8,201,no_back,1.6273854155233367
9,201,no_back,1.6408611606685433
10,201,no_back,1.690614520597677
0,202,two_back,1.3820938726661522
1,202,two_back,1.3916648955028872
2,202,two_back,1.3465153560181096
3,202,two_back,1.4508961795024893
4,202,two_back,1.5593187405249815
5,202,two_back,1.4490167130476703
6,202,two_back,1.6097723046793164
7,202,two_back,1.504807925355222
8,202,two_back,1.4604425428308687
9,202,two_back,1.5473850165258463
10,202,two_back,1.4032479579498
0,202,no_back,1.3048344398984653
1,202,no_back,1.4430691354975937
2,202,no_back,1.4446334766162292
3,202,no_back,1.4662675520627344
4,202,no_back,1.4418604179354761
5,202,no_back,1.4888478673898888
6,202,no_back,1.4027315280296142
7,202,no_back,1.5409992873177742
8,202,no_back,1.6319141024474757
9,202,no_back,1.498772344546581
10,202,no_back,1.366662489217628
0,203,two_back,1.797844949048136
1,203,two_back,1.8620782787477275
2,203,two_back,1.8272726247980777
3,203,two_back,1.81321510490957
4,203,two_back,1.805572713098609
5,203,two_back,1.6322471579648434
6,203,two_back,1.7356197139030438
7,203,two_back,1.81303005597238
8,203,two_back,1.8408691732628037
9,203,two_back,1.7834164437374387
10,203,two_back,1.7010863548727653
0,203,no_back,1.7998446196543718
1,203,no_back,1.8118480292573997
2,203,no_back,1.7353826285577503
3,203,no_back,1.7554086675879392
4,203,no_back,1.7441000489109135
5,203,no_back,1.7353479000044634
6,203,no_back,1.8265443454028556
7,203,no_back,1.763734223121652
8,203,no_back,1.700062916389862
9,203,no_back,1.7266069311459487
10,203,no_back,1.7623403164061968
0,204,two_back,1.5085418109403033
1,204,two_back,1.3081363678350488
2,204,two_back,1.2811906336594356
3,204,two_back,1.3719007749596082
4,204,two_back,1.3946865522774141
5,204,two_back,1.5911414054177604
6,204,two_back,1.5499195042329177
7,204,two_back,1.3030067247660613
8,204,two_back,1.3107237621774135
9,204,two_back,1.533001349318735
10,204,two_back,1.4724382558592024
0,204,no_back,1.5566940160962683
1,204,no_back,1.5465403249765681
2,204,no_back,1.5642522961416867
3,204,no_back,1.4754080567270627
4,204,no_back,1.5648560958627644
5,204,no_back,1.3009507550027117
6,204,no_back,1.2975340719141735
7,204,no_back,1.393060498585816
8,204,no_back,1.518330605249774
9,204,no_back,1.5544122961689457
10,204,no_back,1.4815632427860674
0,205,two_back,0.8707266508151257
1,205,two_back,1.0416338505379656
2,205,two_back,1.1844793207068727
3,205,two_back,0.9123345244532487
4,205,two_back,0.7821438376523161
5,205,two_back,0.664139165600873
6,205,two_back,0.7443156834834344
7,205,two_back,0.7499583757670913
8,205,two_back,0.8249246995983714
9,205,two_back,0.7382198391031761
10,205,two_back,0.7486659466997853
0,205,no_back,0.8883740238219732
1,205,no_back,0.8037232312225727
2,205,no_back,0.7907350713975081
3,205,no_back,0.787402398157814
4,205,no_back,0.6694859445829204
5,205,no_back,0.742382593365462
6,205,no_back,1.003457360061406
7,205,no_back,0.7850750998319384
8,205,no_back,0.6507997685777644
9,205,no_back,0.6331322017322591
10,205,no_back,0.7407483525051926
0,206,two_back,1.5728350511790237
1,206,two_back,1.6274979260080291
2,206,two_back,1.8114683372913345
3,206,two_back,1.7918814597652262
4,206,two_back,1.7916390256514234
5,206,two_back,1.7709802109466217
6,206,two_back,1.7375637373468358
7,206,two_back,1.7652360893542625
8,206,two_back,1.81697051475668
9,206,two_back,1.7878902046512486
10,206,two_back,1.5928213263855495
0,206,no_back,1.68878972876518
1,206,no_back,1.7793431520685374
2,206,no_back,1.7528914966769145
3,206,no_back,1.726478444602513
4,206,no_back,1.7534901169961115
5,206,no_back,1.756847753984914
6,206,no_back,1.7437241087634612
7,206,no_back,1.7239471962691686
8,206,no_back,1.710815854844613
9,206,no_back,1.7577324315057485
10,206,no_back,1.7177608295300142
0,207,two_back,1.5056606149973415
1,207,two_back,1.528428385599294
2,207,two_back,1.5523607648870632
3,207,two_back,1.6167137844631516
4,207,two_back,1.659246833129618
5,207,two_back,1.6870064288913469
6,207,two_back,1.7087200465996262
7,207,two_back,1.6485655158574979
8,207,two_back,1.605743274043092
9,207,two_back,1.6645372942816372
10,207,two_back,1.5575708417710716
0,207,no_back,1.747772867111557
1,207,no_back,1.4652993821483595
2,207,no_back,1.3427607866961846
3,207,no_back,1.3989345640677617
4,207,no_back,1.540202286492087
5,207,no_back,1.6546997728083315
6,207,no_back,1.6091658591099711
7,207,no_back,1.6645556599697002
8,207,no_back,1.7066072402220254
9,207,no_back,1.733724509238518
10,207,no_back,1.7737181105002144
0,208,two_back,1.7524452218361422
1,208,two_back,1.8625299942133262
2,208,two_back,1.8641645156625553
3,208,two_back,1.9011278615656095
4,208,two_back,1.8942279877643917
5,208,two_back,1.8469897090539253
6,208,two_back,1.8714172125060433
7,208,two_back,1.9291545465929474
8,208,two_back,1.8817433186077905
9,208,two_back,1.8430969853789112
10,208,two_back,1.7292363624292402
0,208,no_back,1.754897376146839
1,208,no_back,1.8258075174393553
2,208,no_back,1.8525733902324208
3,208,no_back,1.8780430763240772
4,208,no_back,1.8654203651215304
5,208,no_back,1.8602190702675998
6,208,no_back,1.8577207596653427
7,208,no_back,1.8355653556952147
8,208,no_back,1.8720976360657446
9,208,no_back,1.8473374393171338
10,208,no_back,1.773685827230729
0,209,two_back,1.5157791422462419
1,209,two_back,1.4051808641457255
2,209,two_back,1.620611813998098
3,209,two_back,1.7247487589450947
4,209,two_back,1.7432582411955093
5,209,two_back,1.6444670714487264
6,209,two_back,1.5710866156410916
7,209,two_back,1.6641413289131755
8,209,two_back,1.750684778321162
9,209,two_back,1.7749306999960472
10,209,two_back,1.6514802640086519
0,209,no_back,1.5684741845141323
1,209,no_back,1.6394486462841176
2,209,no_back,1.6530911442589966
3,209,no_back,1.6672835757046138
4,209,no_back,1.7631589802724823
5,209,no_back,1.6298217653280591
6,209,no_back,1.5717566893498
7,209,no_back,1.5734649078093852
8,209,no_back,1.6380633142029493
9,209,no_back,1.7596283207567815
10,209,no_back,1.65600138679977
0,210,two_back,1.0609687312654912
1,210,two_back,1.384881438908531
2,210,two_back,1.6797330041802674
3,210,two_back,1.7371387593764092
4,210,two_back,1.8109871130235065
5,210,two_back,1.7097795780315284
6,210,two_back,1.5167769837833585
7,210,two_back,1.63365299692551
8,210,two_back,1.73045227955553
9,210,two_back,1.6460144089756719
10,210,two_back,1.0841903392118017
0,210,no_back,1.5458608895930561
1,210,no_back,1.4090451225640501
2,210,no_back,1.3346638173627898
3,210,no_back,1.4302578217849649
4,210,no_back,1.5732759560016591
5,210,no_back,1.6227878136466385
6,210,no_back,1.6998449892942165
7,210,no_back,1.559559214049782
8,210,no_back,1.5376980000614002
9,210,no_back,1.4946703682072626
10,210,no_back,1.6205103194629717
0,211,two_back,1.8193446187356779
1,211,two_back,1.7771447868831098
2,211,two_back,1.8203555836576208
3,211,two_back,1.8758633736091515
4,211,two_back,1.830906231880288
5,211,two_back,1.8560771179185658
6,211,two_back,1.8300414840912202
7,211,two_back,1.830651509127581
8,211,two_back,1.852696313629107
9,211,two_back,1.8432378680522479
10,211,two_back,1.8573919626878352
0,211,no_back,1.8422692381154113
1,211,no_back,1.7493164117183018
2,211,no_back,1.7087648476492163
3,211,no_back,1.7661882410165282
4,211,no_back,1.769751818965229
5,211,no_back,1.8220292853349163
6,211,no_back,1.8500144677156174
7,211,no_back,1.7943413396192724
8,211,no_back,1.8660629594189386
9,211,no_back,1.832771186510978
10,211,no_back,1.8110896741698714
0,212,two_back,1.281828400414559
1,212,two_back,1.3297630321157845
2,212,two_back,1.3714908006529931
3,212,two_back,1.6769944955422502
4,212,two_back,1.8050097795981797
5,212,two_back,1.7395567613970722
6,212,two_back,1.6860779626496274
7,212,two_back,1.6658731666423139
8,212,two_back,1.6792469167603776
9,212,two_back,1.8250992614909498
10,212,two_back,1.4988445026883959
0,212,no_back,1.6205966988849976
1,212,no_back,1.5917297594431075
2,212,no_back,1.6682455682912285
3,212,no_back,1.6818976517271502
4,212,no_back,1.5772526156464368
5,212,no_back,1.2425122090836969
6,212,no_back,1.4169780755735442
7,212,no_back,1.5816614380886553
8,212,no_back,1.590640366466598
9,212,no_back,1.5466800599046915
10,212,no_back,1.6691446140155282
0,213,two_back,1.481115807298476
1,213,two_back,1.599481521810599
2,213,two_back,1.5084252297123775
3,213,two_back,1.3582528046255093
4,213,two_back,1.2692426006336783
5,213,two_back,1.7813993796890428
6,213,two_back,1.8057828044631317
7,213,two_back,1.409459032877262
8,213,two_back,1.3080264526102592
9,213,two_back,1.5999410581632276
10,213,two_back,1.624722459755491
0,213,no_back,1.610242388288362
1,213,no_back,1.5807390889323447
2,213,no_back,1.5711534149277209
3,213,no_back,1.6413815705736488
4,213,no_back,1.7149428549961676
5,213,no_back,1.6972097627431642
6,213,no_back,1.727224931273485
7,213,no_back,1.7568823509812752
8,213,no_back,1.8101879746715295
9,213,no_back,1.8014653917060386
10,213,no_back,1.6464056977829509
0,214,two_back,1.55651479994626
1,214,two_back,1.67304339079051
2,214,two_back,1.7982438753922687
3,214,two_back,1.7295389616251489
4,214,two_back,1.6289873451897618
5,214,two_back,1.6841684333223659
6,214,two_back,1.7388024678421363
7,214,two_back,1.7425026408396147
8,214,two_back,1.665022014490281
9,214,two_back,1.6354720761521926
10,214,two_back,1.5906019853133613
0,214,no_back,1.7397318738814938
1,214,no_back,1.7027363762768548
2,214,no_back,1.635244811096464
3,214,no_back,1.6781232262811434
4,214,no_back,1.705828913294211
5,214,no_back,1.7293352105805238
6,214,no_back,1.7344274395669286
7,214,no_back,1.7549762707573404
8,214,no_back,1.704205577879788
9,214,no_back,1.7378499832340055
10,214,no_back,1.724218339176083
0,215,two_back,1.7065936333210843
1,215,two_back,1.865583954491147
2,215,two_back,1.8725000649005321
3,215,two_back,1.8386605380562329
4,215,two_back,1.8525802436518468
5,215,two_back,1.758573216109231
6,215,two_back,1.6605819419508612
7,215,two_back,1.7453261712837749
8,215,two_back,1.8708119891093882
9,215,two_back,1.8278061555463132
10,215,two_back,1.7236608662953692
0,215,no_back,1.7799446095660785
1,215,no_back,1.7875965134687444
2,215,no_back,1.7432336347096447
3,215,no_back,1.7523593020905053
4,215,no_back,1.7100481235736662
5,215,no_back,1.7743519762937137
6,215,no_back,1.8811838168551185
7,215,no_back,1.6918086025046966
8,215,no_back,1.6047550754482687
9,215,no_back,1.6840626683253341
10,215,no_back,1.750037414767021
0,216,two_back,1.450429369852352
1,216,two_back,1.1694558680154497
2,216,two_back,1.0449531608803975
3,216,two_back,1.0459503740440026
4,216,two_back,0.9294031758963578
5,216,two_back,1.209165406273561
6,216,two_back,1.0364133355817435
7,216,two_back,0.8631214138061057
8,216,two_back,1.022090984858246
9,216,two_back,1.1278000556942172
10,216,two_back,1.4709281356652515
0,216,no_back,1.2780981640041094
1,216,no_back,1.2671057399557268
2,216,no_back,1.3565442186477572
3,216,no_back,1.3045831226085751
4,216,no_back,1.0721862894274203
5,216,no_back,1.036247914233466
6,216,no_back,1.0947595116493782
7,216,no_back,0.9565976557065797
8,216,no_back,0.9363324232095347
9,216,no_back,1.005143220526733
10,216,no_back,1.0888325669625574
0,217,two_back,1.649058852921847
1,217,two_back,1.6240613899745862
2,217,two_back,1.5820992821856519
3,217,two_back,1.6642387657321107
4,217,two_back,1.68244574871543
5,217,two_back,1.6532892783984037
6,217,two_back,1.653072776432359
7,217,two_back,1.65287146841499
8,217,two_back,1.6974275941573358
9,217,two_back,1.6769997045273466
10,217,two_back,1.6944553001604303
0,217,no_back,1.6574396696741358
1,217,no_back,1.7269750405420028
2,217,no_back,1.688898507349899
3,217,no_back,1.7283889551029596
4,217,no_back,1.640907120692386
5,217,no_back,1.6358190521378
6,217,no_back,1.681938328730729
7,217,no_back,1.6462399051806726
8,217,no_back,1.6320674389208618
9,217,no_back,1.6511674508305956
10,217,no_back,1.6668588222912417
0,218,two_back,1.673201854879357
1,218,two_back,1.7354959050291976
2,218,two_back,1.7638827394623098
3,218,two_back,1.800827643529453
4,218,two_back,1.708759394739596
5,218,two_back,1.6833912678729788
6,218,two_back,1.8224377685452688
7,218,two_back,1.8374500731567571
8,218,two_back,1.7944006786534519
9,218,two_back,1.6652507057627235
10,218,two_back,1.5910998589500012
0,218,no_back,1.7553820423793676
1,218,no_back,1.6702152092937472
2,218,no_back,1.5801888223591318
3,218,no_back,1.6196308744595693
4,218,no_back,1.7603676015831689
5,218,no_back,1.7535480801213192
6,218,no_back,1.7487713442927537
7,218,no_back,1.7559425371037767
8,218,no_back,1.7807360155479612
9,218,no_back,1.7703046904027218
10,218,no_back,1.829683118426711
0,219,two_back,1.5353934673005591
1,219,two_back,1.625986957397108
2,219,two_back,1.7173609374017424
3,219,two_back,1.6763407645193857
4,219,two_back,1.8070968295753147
5,219,two_back,1.6355112709762631
6,219,two_back,1.635582393947616
7,219,two_back,1.6969300287031555
8,219,two_back,1.7560413866259759
9,219,two_back,1.789885255179737
10,219,two_back,1.6217455461505148
0,219,no_back,1.7364668068940974
1,219,no_back,1.6366119592379087
2,219,no_back,1.529789791283366
3,219,no_back,1.5842193820745443
4,219,no_back,1.6470508321734618
5,219,no_back,1.68682297550192
6,219,no_back,1.696250640515436
7,219,no_back,1.6376810119039156
8,219,no_back,1.6506132581730784
9,219,no_back,1.6946009833091071
10,219,no_back,1.6946944448111876
0,220,two_back,1.5791473840210637
1,220,two_back,1.7405692872184673
2,220,two_back,1.845323282804924
3,220,two_back,1.8742811267820612
4,220,two_back,1.9132379202586816
5,220,two_back,1.9176253595733055
6,220,two_back,1.8751620855010902
7,220,two_back,1.8930523171908686
8,220,two_back,1.9051967970469799
9,220,two_back,1.9113442863095962
10,220,two_back,1.638860206701092
0,220,no_back,1.8345106361807189
1,220,no_back,1.7652306601078465
2,220,no_back,1.7280585635129202
3,220,no_back,1.7923633947622637
4,220,no_back,1.8435841444848953
5,220,no_back,1.8699596817542943
6,220,no_back,1.9044789894741818
7,220,no_back,1.8858524063083388
8,220,no_back,1.8539421210725282
9,220,no_back,1.8524657967801612
10,220,no_back,1.9444077900695704
0,221,two_back,1.4858343188146739
1,221,two_back,1.595402096842033
2,221,two_back,1.6021097571101368
3,221,two_back,1.681031504684976
4,221,two_back,1.7113127362962346
5,221,two_back,1.73503933506625
6,221,two_back,1.703741211804308
7,221,two_back,1.7132599782037932
8,221,two_back,1.732642419148632
9,221,two_back,1.738719031453454
10,221,two_back,1.499796816886299
0,221,no_back,1.6505875218550565
1,221,no_back,1.6483687499543327
2,221,no_back,1.7008941775423003
3,221,no_back,1.6508810081397556
4,221,no_back,1.5690667003608754
5,221,no_back,1.458489349288639
6,221,no_back,1.4825711915553104
7,221,no_back,1.4388711931397662
8,221,no_back,1.3871899714101836
9,221,no_back,1.4879202903996647
10,221,no_back,1.5910240493170131
0,222,two_back,1.559697650421509
1,222,two_back,1.57643978974328
2,222,two_back,1.6881887868368157
3,222,two_back,1.6996612159250342
4,222,two_back,1.7287712267464044
5,222,two_back,1.6678155286829075
6,222,two_back,1.6516584161222283
7,222,two_back,1.741086577093209
8,222,two_back,1.6910962197904174
9,222,two_back,1.6660219080864207
10,222,two_back,1.6193722350910718
0,222,no_back,1.7372107147467604
1,222,no_back,1.6820850333526385
2,222,no_back,1.7226626562172884
3,222,no_back,1.6730668012064496
4,222,no_back,1.623648726464502
5,222,no_back,1.5806149622476877
6,222,no_back,1.5845071470246048
7,222,no_back,1.5619299675116314
8,222,no_back,1.6143856074171823
9,222,no_back,1.5640030841004944
10,222,no_back,1.6176070267375964
0,223,two_back,1.7390077674903976
